txn_id,store_num,business_date,item_desc,sale_amt
793511,6849,7/10/2024,16 OZ COFFEE,1.79
1068322,6778,7/10/2024,16 OZ COFFEE,1.69
462815,6746,7/10/2024,16 OZ COFFEE,1.89
792916,6849,7/10/2024,16 OZ COFFEE,1.79
1262275,6943,7/10/2024,16 OZ COFFEE,1.89
462795,6746,7/10/2024,16 OZ COFFEE,1.89
1262062,6943,7/10/2024,16 OZ COFFEE,1.89
1162312,926,7/10/2024,16 OZ COFFEE,1.79
1262318,6943,7/10/2024,16 OZ COFFEE,1.89
792645,6849,7/10/2024,16 OZ COFFEE,1.79
1175717,926,7/16/2024,16 OZ COFFEE,1.79
905866,885,7/16/2024,16 OZ COFFEE,1.79
1080577,6778,7/16/2024,16 OZ COFFEE,1.69
519801,6747,7/16/2024,16 OZ COFFEE,1.79
1175624,926,7/16/2024,16 OZ COFFEE,1.79
1175868,926,7/16/2024,16 OZ COFFEE,1.79
1081625,6778,7/16/2024,16 OZ COFFEE,1.69
1288931,6706,7/16/2024,16 OZ COFFEE,1.69
906180,885,7/16/2024,16 OZ COFFEE,1.79
906981,885,7/16/2024,16 OZ COFFEE,1.79
519655,6747,7/16/2024,16 OZ COFFEE,1.79
905891,885,7/16/2024,16 OZ COFFEE,1.79
1175542,926,7/16/2024,16 OZ COFFEE,1.79
1175835,926,7/16/2024,16 OZ COFFEE,1.79
1272702,6943,7/16/2024,16 OZ COFFEE,3.78
1175613,926,7/16/2024,16 OZ COFFEE,1.79
800987,6849,7/16/2024,16 OZ COFFEE,1.79
1176096,926,7/16/2024,16 OZ COFFEE,1.79
235200,6999,7/16/2024,16 OZ COFFEE,2.09
1272950,6943,7/16/2024,16 OZ COFFEE,1.89
1080585,6778,7/16/2024,16 OZ COFFEE,1.69
1175738,926,7/16/2024,16 OZ COFFEE,1.79
905776,885,7/16/2024,16 OZ COFFEE,1.79
1175617,926,7/16/2024,16 OZ COFFEE,1.79
1175786,926,7/16/2024,16 OZ COFFEE,1.79
1614274,967,7/16/2024,16 OZ COFFEE,1.79
1272863,6943,7/16/2024,16 OZ COFFEE,1.89
467665,6746,7/16/2024,16 OZ COFFEE,1.89
1175462,926,7/16/2024,16 OZ COFFEE,1.79
519616,6747,7/16/2024,16 OZ COFFEE,1.79
1080609,6778,7/16/2024,16 OZ COFFEE,1.69
468201,6746,7/16/2024,16 OZ COFFEE,1.89
326594,6752,7/16/2024,16 OZ COFFEE,1.99
1272705,6943,7/16/2024,16 OZ COFFEE,3.78
1175803,926,7/16/2024,16 OZ COFFEE,1.79
1288840,6706,7/16/2024,16 OZ COFFEE,1.69
802007,6849,7/16/2024,16 OZ COFFEE,1.79
802019,6849,7/16/2024,16 OZ COFFEE,1.79
1175801,926,7/16/2024,16 OZ COFFEE,1.79
1175570,926,7/16/2024,16 OZ COFFEE,1.79
326323,6752,7/16/2024,16 OZ COFFEE,1.99
905834,885,7/16/2024,16 OZ COFFEE,1.79
1080477,6778,7/16/2024,16 OZ COFFEE,1.69
1175728,926,7/16/2024,16 OZ COFFEE,1.79
467672,6746,7/16/2024,16 OZ COFFEE,1.89
467647,6746,7/16/2024,16 OZ COFFEE,3.78
235214,6999,7/16/2024,16 OZ COFFEE,2.09
1175530,926,7/16/2024,16 OZ COFFEE,1.79
1272663,6943,7/16/2024,16 OZ COFFEE,1.89
235122,6999,7/16/2024,16 OZ COFFEE,2.09
519693,6747,7/16/2024,16 OZ COFFEE,1.79
519686,6747,7/16/2024,16 OZ COFFEE,1.79
801973,6849,7/16/2024,16 OZ COFFEE,1.79
1175612,926,7/16/2024,16 OZ COFFEE,1.79
1080737,6778,7/16/2024,16 OZ COFFEE,1.69
1080819,6778,7/16/2024,16 OZ COFFEE,1.69
467670,6746,7/16/2024,16 OZ COFFEE,1.89
1175720,926,7/16/2024,16 OZ COFFEE,1.79
1175746,926,7/16/2024,16 OZ COFFEE,1.79
800963,6849,7/16/2024,16 OZ COFFEE,1.79
467648,6746,7/16/2024,16 OZ COFFEE,3.78
1616081,967,7/16/2024,16 OZ COFFEE,1.79
1175621,926,7/16/2024,16 OZ COFFEE,1.79
801291,6849,7/16/2024,16 OZ COFFEE,1.79
1176876,926,7/16/2024,16 OZ COFFEE,1.79
1272629,6943,7/16/2024,16 OZ COFFEE,1.89
802013,6849,7/16/2024,16 OZ COFFEE,1.79
1082513,6778,7/16/2024,16 OZ COFFEE,1.69
1175893,926,7/16/2024,16 OZ COFFEE,3.58
519769,6747,7/16/2024,16 OZ COFFEE,1.79
1289001,6706,7/16/2024,16 OZ COFFEE,1.69
467680,6746,7/16/2024,16 OZ COFFEE,1.89
1274049,6943,7/16/2024,16 OZ COFFEE,1.89
800830,6849,7/16/2024,16 OZ COFFEE,1.79
1080982,6778,7/16/2024,16 OZ COFFEE,1.69
467676,6746,7/16/2024,16 OZ COFFEE,1.89
1288863,6706,7/16/2024,16 OZ COFFEE,1.69
1272819,6943,7/16/2024,16 OZ COFFEE,1.89
906060,885,7/16/2024,16 OZ COFFEE,1.79
467678,6746,7/16/2024,16 OZ COFFEE,1.89
519813,6747,7/16/2024,16 OZ COFFEE,1.79
1176010,926,7/16/2024,16 OZ COFFEE,1.79
1176024,926,7/16/2024,16 OZ COFFEE,1.79
800938,6849,7/16/2024,16 OZ COFFEE,1.79
1301462,6706,7/22/2024,16 OZ COFFEE,1.69
914351,885,7/22/2024,16 OZ COFFEE,1.79
1188579,926,7/22/2024,16 OZ COFFEE,1.79
1093301,6778,7/22/2024,16 OZ COFFEE,1.79
1189108,926,7/22/2024,16 OZ COFFEE,1.79
330420,6752,7/22/2024,16 OZ COFFEE,1.99
1093134,6778,7/22/2024,16 OZ COFFEE,1.79
1301286,6706,7/22/2024,16 OZ COFFEE,1.69
1188480,926,7/22/2024,16 OZ COFFEE,1.79
1094151,6778,7/22/2024,16 OZ COFFEE,1.79
1301092,6706,7/22/2024,16 OZ COFFEE,1.69
1283381,6943,7/22/2024,16 OZ COFFEE,1.89
525011,6747,7/22/2024,16 OZ COFFEE,1.79
1301129,6706,7/22/2024,16 OZ COFFEE,3.38
1188481,926,7/22/2024,16 OZ COFFEE,1.79
1283026,6943,7/22/2024,16 OZ COFFEE,1.89
914316,885,7/22/2024,16 OZ COFFEE,1.79
1283132,6943,7/22/2024,16 OZ COFFEE,1.89
809232,6849,7/22/2024,16 OZ COFFEE,1.79
525159,6747,7/22/2024,16 OZ COFFEE,1.79
809396,6849,7/22/2024,16 OZ COFFEE,1.79
330362,6752,7/22/2024,16 OZ COFFEE,1.99
1093433,6778,7/22/2024,16 OZ COFFEE,1.79
1188616,926,7/22/2024,16 OZ COFFEE,1.79
1093996,6778,7/22/2024,16 OZ COFFEE,1.79
525003,6747,7/22/2024,16 OZ COFFEE,1.79
1093295,6778,7/22/2024,16 OZ COFFEE,1.79
1093273,6778,7/22/2024,16 OZ COFFEE,3.58
1093296,6778,7/22/2024,16 OZ COFFEE,1.79
1188598,926,7/22/2024,16 OZ COFFEE,1.79
1631155,967,7/22/2024,16 OZ COFFEE,1.79
1188488,926,7/22/2024,16 OZ COFFEE,1.79
1301189,6706,7/22/2024,16 OZ COFFEE,1.69
1093129,6778,7/22/2024,16 OZ COFFEE,1.79
809166,6849,7/22/2024,16 OZ COFFEE,1.79
1301106,6706,7/22/2024,16 OZ COFFEE,1.69
1189157,926,7/22/2024,16 OZ COFFEE,1.79
723685,6875,7/22/2024,16 OZ COFFEE,1.99
1284193,6943,7/22/2024,16 OZ COFFEE,1.89
1188450,926,7/22/2024,16 OZ COFFEE,1.79
1189317,926,7/22/2024,16 OZ COFFEE,1.79
1188510,926,7/22/2024,16 OZ COFFEE,1.79
1283337,6943,7/22/2024,16 OZ COFFEE,1.89
1283428,6943,7/22/2024,16 OZ COFFEE,1.89
809925,6849,7/22/2024,16 OZ COFFEE,1.79
1189333,926,7/22/2024,16 OZ COFFEE,1.79
1631227,967,7/22/2024,16 OZ COFFEE,1.79
1188627,926,7/22/2024,16 OZ COFFEE,1.79
472499,6746,7/22/2024,16 OZ COFFEE,1.89
1284277,6943,7/22/2024,16 OZ COFFEE,3.78
1093728,6778,7/22/2024,16 OZ COFFEE,1.79
525067,6747,7/22/2024,16 OZ COFFEE,1.79
914374,885,7/22/2024,16 OZ COFFEE,1.79
914632,885,7/22/2024,16 OZ COFFEE,1.79
914314,885,7/22/2024,16 OZ COFFEE,1.79
1188620,926,7/22/2024,16 OZ COFFEE,1.79
472920,6746,7/22/2024,16 OZ COFFEE,1.89
1302736,6706,7/22/2024,16 OZ COFFEE,1.69
1188472,926,7/22/2024,16 OZ COFFEE,1.79
723447,6875,7/22/2024,16 OZ COFFEE,1.99
1283034,6943,7/22/2024,16 OZ COFFEE,1.89
1188578,926,7/22/2024,16 OZ COFFEE,1.79
1093539,6778,7/22/2024,16 OZ COFFEE,1.79
809191,6849,7/22/2024,16 OZ COFFEE,1.79
1301159,6706,7/22/2024,16 OZ COFFEE,1.69
1283228,6943,7/22/2024,16 OZ COFFEE,1.89
1189777,926,7/22/2024,16 OZ COFFEE,3.58
1301195,6706,7/22/2024,16 OZ COFFEE,1.69
809042,6849,7/22/2024,16 OZ COFFEE,1.79
1190253,926,7/22/2024,16 OZ COFFEE,1.79
1188404,926,7/22/2024,16 OZ COFFEE,1.79
1093920,6778,7/22/2024,16 OZ COFFEE,1.79
1093240,6778,7/22/2024,16 OZ COFFEE,1.79
1093590,6778,7/22/2024,16 OZ COFFEE,1.79
1188485,926,7/22/2024,16 OZ COFFEE,1.79
1188486,926,7/22/2024,16 OZ COFFEE,1.79
1188755,926,7/22/2024,16 OZ COFFEE,1.79
1283409,6943,7/22/2024,16 OZ COFFEE,1.89
1188461,926,7/22/2024,16 OZ COFFEE,1.79
1188883,926,7/22/2024,16 OZ COFFEE,1.79
1283646,6943,7/22/2024,16 OZ COFFEE,1.89
1283120,6943,7/22/2024,16 OZ COFFEE,1.89
1325954,6943,8/15/2024,16 OZ COFFEE,1.89
841492,6849,8/15/2024,16 OZ COFFEE,1.99
1243661,926,8/15/2024,16 OZ COFFEE,1.79
491403,6746,8/15/2024,16 OZ COFFEE,1.89
1243850,926,8/15/2024,16 OZ COFFEE,1.79
1244486,926,8/15/2024,16 OZ COFFEE,1.79
492068,6746,8/15/2024,16 OZ COFFEE,1.89
1144177,6778,8/15/2024,16 OZ COFFEE,1.79
1244058,926,8/15/2024,16 OZ COFFEE,1.79
750621,6875,8/15/2024,16 OZ COFFEE,1.99
1243737,926,8/15/2024,16 OZ COFFEE,1.79
1243738,926,8/15/2024,16 OZ COFFEE,1.79
953919,885,8/15/2024,16 OZ COFFEE,1.79
842454,6849,8/15/2024,16 OZ COFFEE,1.99
1325959,6943,8/15/2024,16 OZ COFFEE,1.89
346564,6752,8/15/2024,16 OZ COFFEE,1.99
1326164,6943,8/15/2024,16 OZ COFFEE,3.78
954168,885,8/15/2024,16 OZ COFFEE,1.79
841669,6849,8/15/2024,16 OZ COFFEE,1.99
1325875,6943,8/15/2024,16 OZ COFFEE,1.89
841557,6849,8/15/2024,16 OZ COFFEE,1.99
954074,885,8/15/2024,16 OZ COFFEE,1.79
1325856,6943,8/15/2024,16 OZ COFFEE,1.89
1325842,6943,8/15/2024,16 OZ COFFEE,1.89
491410,6746,8/15/2024,16 OZ COFFEE,1.89
346319,6752,8/15/2024,16 OZ COFFEE,1.99
346224,6752,8/15/2024,16 OZ COFFEE,1.99
1244049,926,8/15/2024,16 OZ COFFEE,1.79
547870,6747,8/15/2024,16 OZ COFFEE,1.79
1326436,6943,8/15/2024,16 OZ COFFEE,1.89
841676,6849,8/15/2024,16 OZ COFFEE,1.99
841487,6849,8/15/2024,16 OZ COFFEE,1.99
548008,6747,8/15/2024,16 OZ COFFEE,1.79
1144532,6778,8/15/2024,16 OZ COFFEE,1.79
841546,6849,8/15/2024,16 OZ COFFEE,1.99
1243867,926,8/15/2024,16 OZ COFFEE,1.79
1325967,6943,8/15/2024,16 OZ COFFEE,3.78
346220,6752,8/15/2024,16 OZ COFFEE,1.99
841663,6849,8/15/2024,16 OZ COFFEE,1.99
1243913,926,8/15/2024,16 OZ COFFEE,3.58
1244020,926,8/15/2024,16 OZ COFFEE,1.79
954231,885,8/15/2024,16 OZ COFFEE,1.79
491450,6746,8/15/2024,16 OZ COFFEE,1.89
954198,885,8/15/2024,16 OZ COFFEE,1.79
1326157,6943,8/15/2024,16 OZ COFFEE,1.89
750668,6875,8/15/2024,16 OZ COFFEE,1.99
841594,6849,8/15/2024,16 OZ COFFEE,1.99
1144149,6778,8/15/2024,16 OZ COFFEE,1.79
548005,6747,8/15/2024,16 OZ COFFEE,1.79
1326005,6943,8/15/2024,16 OZ COFFEE,1.89
841667,6849,8/15/2024,16 OZ COFFEE,1.99
346282,6752,8/15/2024,16 OZ COFFEE,1.99
841576,6849,8/15/2024,16 OZ COFFEE,1.99
1244344,926,8/15/2024,16 OZ COFFEE,1.79
1222633,6778,9/20/2024,16 OZ COFFEE,1.79
1385250,6943,9/20/2024,16 OZ COFFEE,1.89
1798398,967,9/20/2024,16 OZ COFFEE,5.67
1018729,885,9/20/2024,16 OZ COFFEE,1.79
1223158,6778,9/20/2024,16 OZ COFFEE,1.79
1414977,6706,9/20/2024,16 OZ COFFEE,1.69
1325068,926,9/20/2024,16 OZ COFFEE,3.58
1385210,6943,9/20/2024,16 OZ COFFEE,1.89
1326714,926,9/20/2024,16 OZ COFFEE,1.79
320187,6999,9/20/2024,16 OZ COFFEE,2.09
518818,6746,9/20/2024,16 OZ COFFEE,1.89
1018713,885,9/20/2024,16 OZ COFFEE,1.79
1324729,926,9/20/2024,16 OZ COFFEE,1.79
369034,6752,9/20/2024,16 OZ COFFEE,3.98
1414197,6706,9/20/2024,16 OZ COFFEE,1.69
1385427,6943,9/20/2024,16 OZ COFFEE,1.89
1387006,6943,9/20/2024,16 OZ COFFEE,1.89
369072,6752,9/20/2024,16 OZ COFFEE,1.99
1324878,926,9/20/2024,16 OZ COFFEE,1.79
1385171,6943,9/20/2024,16 OZ COFFEE,1.89
1324972,926,9/20/2024,16 OZ COFFEE,3.58
1326273,926,9/20/2024,16 OZ COFFEE,1.79
1385390,6943,9/20/2024,16 OZ COFFEE,1.89
1324852,926,9/20/2024,16 OZ COFFEE,1.79
1326894,926,9/20/2024,16 OZ COFFEE,1.79
1413679,6706,9/20/2024,16 OZ COFFEE,1.69
1796186,967,9/20/2024,16 OZ COFFEE,1.89
1795884,967,9/20/2024,16 OZ COFFEE,1.89
1324682,926,9/20/2024,16 OZ COFFEE,1.79
1223015,6778,9/20/2024,16 OZ COFFEE,1.79
1324862,926,9/20/2024,16 OZ COFFEE,1.79
790108,6875,9/20/2024,16 OZ COFFEE,1.99
579239,6747,9/20/2024,16 OZ COFFEE,1.79
518432,6746,9/20/2024,16 OZ COFFEE,1.89
1324674,926,9/20/2024,16 OZ COFFEE,1.79
890628,6849,9/20/2024,16 OZ COFFEE,1.99
369091,6752,9/20/2024,16 OZ COFFEE,1.99
1385240,6943,9/20/2024,16 OZ COFFEE,1.89
518433,6746,9/20/2024,16 OZ COFFEE,1.89
1222735,6778,9/20/2024,16 OZ COFFEE,1.79
1385130,6943,9/20/2024,16 OZ COFFEE,3.78
369166,6752,9/20/2024,16 OZ COFFEE,1.99
1795812,967,9/20/2024,16 OZ COFFEE,1.89
320193,6999,9/20/2024,16 OZ COFFEE,2.09
890608,6849,9/20/2024,16 OZ COFFEE,1.99
1018839,885,9/20/2024,16 OZ COFFEE,1.79
1414085,6706,9/20/2024,16 OZ COFFEE,1.69
369274,6752,9/20/2024,16 OZ COFFEE,1.99
369124,6752,9/20/2024,16 OZ COFFEE,1.99
1324656,926,9/20/2024,16 OZ COFFEE,1.79
1795750,967,9/20/2024,16 OZ COFFEE,1.89
1385566,6943,9/20/2024,16 OZ COFFEE,1.89
1223006,6778,9/20/2024,16 OZ COFFEE,1.79
1413807,6706,9/20/2024,16 OZ COFFEE,1.69
1222831,6778,9/20/2024,16 OZ COFFEE,1.79
1414079,6706,9/20/2024,16 OZ COFFEE,1.69
1414043,6706,9/20/2024,16 OZ COFFEE,1.69
891418,6849,9/20/2024,16 OZ COFFEE,1.99
1324775,926,9/20/2024,16 OZ COFFEE,1.79
890540,6849,9/20/2024,16 OZ COFFEE,1.99
1385193,6943,9/20/2024,16 OZ COFFEE,1.89
1324765,926,9/20/2024,16 OZ COFFEE,1.79
1796352,967,9/20/2024,16 OZ COFFEE,1.89
1385212,6943,9/20/2024,16 OZ COFFEE,3.78
890492,6849,9/20/2024,16 OZ COFFEE,1.99
518547,6746,9/20/2024,16 OZ COFFEE,1.89
1795846,967,9/20/2024,16 OZ COFFEE,1.89
1324807,926,9/20/2024,16 OZ COFFEE,3.58
518484,6746,9/20/2024,16 OZ COFFEE,3.78
890490,6849,9/20/2024,16 OZ COFFEE,1.99
579216,6747,9/20/2024,16 OZ COFFEE,1.79
1270096,926,8/26/2024,16 OZ COFFEE,1.79
974734,885,8/26/2024,16 OZ COFFEE,1.79
1169772,6778,8/26/2024,16 OZ COFFEE,1.79
1270017,926,8/26/2024,16 OZ COFFEE,1.79
1728189,967,8/26/2024,16 OZ COFFEE,1.79
1171050,6778,8/26/2024,16 OZ COFFEE,1.79
557829,6747,8/26/2024,16 OZ COFFEE,1.79
1343865,6943,8/26/2024,16 OZ COFFEE,3.78
353651,6752,8/26/2024,16 OZ COFFEE,1.99
1269978,926,8/26/2024,16 OZ COFFEE,1.79
1269979,926,8/26/2024,16 OZ COFFEE,1.79
1270316,926,8/26/2024,16 OZ COFFEE,1.79
763014,6875,8/26/2024,16 OZ COFFEE,1.99
1344041,6943,8/26/2024,16 OZ COFFEE,1.89
1169224,6778,8/26/2024,16 OZ COFFEE,1.79
1728206,967,8/26/2024,16 OZ COFFEE,1.79
557382,6747,8/26/2024,16 OZ COFFEE,1.79
1728236,967,8/26/2024,16 OZ COFFEE,1.79
856394,6849,8/26/2024,16 OZ COFFEE,1.99
1367294,6706,8/26/2024,16 OZ COFFEE,1.69
1269996,926,8/26/2024,16 OZ COFFEE,1.79
973822,885,8/26/2024,16 OZ COFFEE,1.79
856409,6849,8/26/2024,16 OZ COFFEE,1.99
1728179,967,8/26/2024,16 OZ COFFEE,1.79
1343722,6943,8/26/2024,16 OZ COFFEE,1.89
1271592,926,8/26/2024,16 OZ COFFEE,1.79
1171324,6778,8/26/2024,16 OZ COFFEE,3.58
856371,6849,8/26/2024,16 OZ COFFEE,1.99
1367389,6706,8/26/2024,16 OZ COFFEE,1.69
856410,6849,8/26/2024,16 OZ COFFEE,1.99
1728152,967,8/26/2024,16 OZ COFFEE,1.79
557487,6747,8/26/2024,16 OZ COFFEE,1.79
1728193,967,8/26/2024,16 OZ COFFEE,1.79
856425,6849,8/26/2024,16 OZ COFFEE,1.99
1343686,6943,8/26/2024,16 OZ COFFEE,1.89
1343618,6943,8/26/2024,16 OZ COFFEE,1.89
1343659,6943,8/26/2024,16 OZ COFFEE,1.89
856586,6849,8/26/2024,16 OZ COFFEE,1.99
353472,6752,8/26/2024,16 OZ COFFEE,1.99
1270208,926,8/26/2024,16 OZ COFFEE,1.79
973790,885,8/26/2024,16 OZ COFFEE,1.79
973704,885,8/26/2024,16 OZ COFFEE,1.79
1270404,926,8/26/2024,16 OZ COFFEE,3.58
1367116,6706,8/26/2024,16 OZ COFFEE,1.69
1728124,967,8/26/2024,16 OZ COFFEE,1.79
1367020,6706,8/26/2024,16 OZ COFFEE,1.69
1169331,6778,8/26/2024,16 OZ COFFEE,1.79
557494,6747,8/26/2024,16 OZ COFFEE,3.58
557335,6747,8/26/2024,16 OZ COFFEE,1.79
856691,6849,8/26/2024,16 OZ COFFEE,1.99
856476,6849,8/26/2024,16 OZ COFFEE,1.99
1270431,926,8/26/2024,16 OZ COFFEE,3.58
1270435,926,8/26/2024,16 OZ COFFEE,1.79
856411,6849,8/26/2024,16 OZ COFFEE,1.99
1170075,6778,8/26/2024,16 OZ COFFEE,1.79
557379,6747,8/26/2024,16 OZ COFFEE,1.79
1270039,926,8/26/2024,16 OZ COFFEE,1.79
500297,6746,8/26/2024,16 OZ COFFEE,1.89
557501,6747,8/26/2024,16 OZ COFFEE,1.79
1269881,926,8/26/2024,16 OZ COFFEE,1.79
287715,6999,8/26/2024,16 OZ COFFEE,2.09
856449,6849,8/26/2024,16 OZ COFFEE,1.99
973812,885,8/26/2024,16 OZ COFFEE,1.79
1270118,926,8/26/2024,16 OZ COFFEE,1.79
973831,885,8/26/2024,16 OZ COFFEE,1.79
1269842,926,8/26/2024,16 OZ COFFEE,1.79
1343763,6943,8/26/2024,16 OZ COFFEE,1.89
353467,6752,8/26/2024,16 OZ COFFEE,1.99
1343609,6943,8/26/2024,16 OZ COFFEE,1.89
557298,6747,8/26/2024,16 OZ COFFEE,1.79
1343582,6943,8/26/2024,16 OZ COFFEE,1.89
1270106,926,8/26/2024,16 OZ COFFEE,1.79
856599,6849,8/26/2024,16 OZ COFFEE,1.99
1269995,926,8/26/2024,16 OZ COFFEE,3.58
500284,6746,8/26/2024,16 OZ COFFEE,1.89
1344462,6943,8/26/2024,16 OZ COFFEE,1.89
1270050,926,8/26/2024,16 OZ COFFEE,1.79
973827,885,8/26/2024,16 OZ COFFEE,1.79
1269952,926,8/26/2024,16 OZ COFFEE,1.79
1270124,926,8/26/2024,16 OZ COFFEE,1.79
856524,6849,8/26/2024,16 OZ COFFEE,1.99
1367185,6706,8/26/2024,16 OZ COFFEE,1.69
353475,6752,8/26/2024,16 OZ COFFEE,1.99
1269855,926,8/26/2024,16 OZ COFFEE,1.79
1156001,926,7/7/2024,16 OZ COFFEE,1.79
1257153,6943,7/7/2024,16 OZ COFFEE,1.89
1155883,926,7/7/2024,16 OZ COFFEE,1.79
1257197,6943,7/7/2024,16 OZ COFFEE,1.89
788691,6849,7/7/2024,16 OZ COFFEE,1.79
1257264,6943,7/7/2024,16 OZ COFFEE,3.78
320523,6752,7/7/2024,16 OZ COFFEE,1.99
1155909,926,7/7/2024,16 OZ COFFEE,1.79
1592029,967,7/7/2024,16 OZ COFFEE,1.79
1155791,926,7/7/2024,16 OZ COFFEE,1.79
789066,6849,7/7/2024,16 OZ COFFEE,1.79
1155856,926,7/7/2024,16 OZ COFFEE,1.79
1155959,926,7/7/2024,16 OZ COFFEE,1.79
1156055,926,7/7/2024,16 OZ COFFEE,1.79
320638,6752,7/7/2024,16 OZ COFFEE,3.98
1257249,6943,7/7/2024,16 OZ COFFEE,1.89
1257182,6943,7/7/2024,16 OZ COFFEE,1.89
1258252,6943,7/7/2024,16 OZ COFFEE,1.89
891618,885,7/7/2024,16 OZ COFFEE,1.79
460734,6746,7/7/2024,16 OZ COFFEE,1.89
1155912,926,7/7/2024,16 OZ COFFEE,1.79
511356,6747,7/7/2024,16 OZ COFFEE,3.58
891539,885,7/7/2024,16 OZ COFFEE,1.79
319988,6752,7/7/2024,16 OZ COFFEE,1.99
1257061,6943,7/7/2024,16 OZ COFFEE,1.89
1257100,6943,7/7/2024,16 OZ COFFEE,1.89
891670,885,7/7/2024,16 OZ COFFEE,1.79
1063785,6778,7/7/2024,16 OZ COFFEE,1.69
1063940,6778,7/7/2024,16 OZ COFFEE,1.69
1155727,926,7/7/2024,16 OZ COFFEE,3.58
1257223,6943,7/7/2024,16 OZ COFFEE,1.89
461092,6746,7/7/2024,16 OZ COFFEE,1.89
511317,6747,7/7/2024,16 OZ COFFEE,1.79
1337034,6943,8/22/2024,16 OZ COFFEE,1.89
1336784,6943,8/22/2024,16 OZ COFFEE,1.89
1260326,926,8/22/2024,16 OZ COFFEE,1.79
1260613,926,8/22/2024,16 OZ COFFEE,1.79
1160001,6778,8/22/2024,16 OZ COFFEE,1.79
554161,6747,8/22/2024,16 OZ COFFEE,1.79
554119,6747,8/22/2024,16 OZ COFFEE,1.79
554134,6747,8/22/2024,16 OZ COFFEE,1.79
554154,6747,8/22/2024,16 OZ COFFEE,1.79
1260436,926,8/22/2024,16 OZ COFFEE,1.79
554188,6747,8/22/2024,16 OZ COFFEE,1.79
1336656,6943,8/22/2024,16 OZ COFFEE,1.89
1260455,926,8/22/2024,16 OZ COFFEE,1.79
1260203,926,8/22/2024,16 OZ COFFEE,1.79
1359504,6706,8/22/2024,16 OZ COFFEE,1.69
497141,6746,8/22/2024,16 OZ COFFEE,1.89
1159890,6778,8/22/2024,16 OZ COFFEE,1.79
350774,6752,8/22/2024,16 OZ COFFEE,1.99
1336506,6943,8/22/2024,16 OZ COFFEE,1.89
1260369,926,8/22/2024,16 OZ COFFEE,1.79
1159791,6778,8/22/2024,16 OZ COFFEE,1.79
1260215,926,8/22/2024,16 OZ COFFEE,1.79
1260560,926,8/22/2024,16 OZ COFFEE,1.79
554108,6747,8/22/2024,16 OZ COFFEE,1.79
554837,6747,8/22/2024,16 OZ COFFEE,1.79
966668,885,8/22/2024,16 OZ COFFEE,1.79
851436,6849,8/22/2024,16 OZ COFFEE,1.99
1159895,6778,8/22/2024,16 OZ COFFEE,1.79
1336787,6943,8/22/2024,16 OZ COFFEE,1.89
1359563,6706,8/22/2024,16 OZ COFFEE,1.69
851310,6849,8/22/2024,16 OZ COFFEE,1.99
852333,6849,8/22/2024,16 OZ COFFEE,1.99
1260461,926,8/22/2024,16 OZ COFFEE,1.79
1336599,6943,8/22/2024,16 OZ COFFEE,1.89
1160031,6778,8/22/2024,16 OZ COFFEE,1.79
1260170,926,8/22/2024,16 OZ COFFEE,1.79
1337282,6943,8/22/2024,16 OZ COFFEE,1.89
851382,6849,8/22/2024,16 OZ COFFEE,1.99
1336594,6943,8/22/2024,16 OZ COFFEE,1.89
1262059,926,8/22/2024,16 OZ COFFEE,1.79
851423,6849,8/22/2024,16 OZ COFFEE,1.99
1160031,6778,8/22/2024,16 OZ COFFEE,1.79
497217,6746,8/22/2024,16 OZ COFFEE,1.89
497229,6746,8/22/2024,16 OZ COFFEE,1.89
554235,6747,8/22/2024,16 OZ COFFEE,1.79
1336512,6943,8/22/2024,16 OZ COFFEE,1.89
966525,885,8/22/2024,16 OZ COFFEE,1.79
497162,6746,8/22/2024,16 OZ COFFEE,3.78
1260798,926,8/22/2024,16 OZ COFFEE,1.79
966550,885,8/22/2024,16 OZ COFFEE,1.79
966627,885,8/22/2024,16 OZ COFFEE,1.79
554183,6747,8/22/2024,16 OZ COFFEE,1.79
851382,6849,8/22/2024,16 OZ COFFEE,1.99
554092,6747,8/22/2024,16 OZ COFFEE,1.79
851503,6849,8/22/2024,16 OZ COFFEE,1.99
497321,6746,8/22/2024,16 OZ COFFEE,1.89
554191,6747,8/22/2024,16 OZ COFFEE,1.79
1336546,6943,8/22/2024,16 OZ COFFEE,1.89
1336768,6943,8/22/2024,16 OZ COFFEE,1.89
1159943,6778,8/22/2024,16 OZ COFFEE,1.79
1336607,6943,8/22/2024,16 OZ COFFEE,1.89
497606,6746,8/22/2024,16 OZ COFFEE,1.89
1336666,6943,8/22/2024,16 OZ COFFEE,1.89
318840,6752,7/5/2024,16 OZ COFFEE,1.99
888556,885,7/5/2024,16 OZ COFFEE,1.79
1151223,926,7/5/2024,16 OZ COFFEE,1.79
509318,6747,7/5/2024,16 OZ COFFEE,1.79
1253779,6943,7/5/2024,16 OZ COFFEE,3.78
221947,6999,7/5/2024,16 OZ COFFEE,2.09
319292,6752,7/5/2024,16 OZ COFFEE,3.98
786153,6849,7/5/2024,16 OZ COFFEE,1.79
1253652,6943,7/5/2024,16 OZ COFFEE,1.89
509362,6747,7/5/2024,16 OZ COFFEE,1.79
888667,885,7/5/2024,16 OZ COFFEE,1.79
1058412,6778,7/5/2024,16 OZ COFFEE,1.69
1253942,6943,7/5/2024,16 OZ COFFEE,1.89
